booking_id,rental_company,pickup_country,customer_segment,vehicle_class,booking_date,pickup_year,pickup_month,lead_time,rental_days,daily_rate,total_revenue,adults,children,is_cancelled,payment_type,loyalty_tier,insurance_opted,child_seat_requested
DN705943,DriveNow,IND,Online TA,Sedan,2024-02-23,2024,July,146,2,3155.45,6310.9,1,0,0,Credit Card,None,0,0
DN705944,PrimeCars,IND,Direct,Sedan,2024-05-14,2024,July,68,7,2315.23,16206.61,3,1,0,Credit Card,None,0,0
DN705945,CityWheels,ZAF,Corporate,SUV,2025-03-02,2025,March,9,6,3832.22,22993.32,4,0,0,Debit Card,None,0,0
DN705946,DriveNow,IND,Online TA,Hatchback,2025-02-08,2025,March,26,5,1993.49,9967.45,5,0,0,Debit Card,None,1,0
DN705947,EcoRent,GBR,Online TA,Hatchback,2025-03-26,2025,June,67,3,2227.2,6681.6,2,2,0,Cash,None,1,0
DN705948,RoadKing,ZAF,Online TA,Hatchback,2025-04-02,2025,July,99,2,1610.1,3220.2,3,0,0,UPI,None,0,0
DN705949,RoadKing,IND,Online TA,Sedan,2026-02-12,2026,February,10,5,2120.74,10603.7,2,0,0,Debit Card,Gold,1,1
DN705950,EcoRent,ARE,Direct,Sedan,2024-11-21,2024,December,10,11,2299.98,25299.78,2,0,0,Credit Card,None,1,0
DN705951,PrimeCars,SGP,Loyalty Club,Hatchback,2024-12-20,2025,February,49,9,1850.45,16654.05,1,1,0,Corporate Billing,None,1,0
DN705952,RoadKing,GBR,Direct,SUV,2024-02-28,2024,March,22,1,3580.65,3580.65,2,0,0,Cash,None,0,0
DN705953,PrimeCars,USA,Direct,SUV,2024-03-17,2024,July,111,9,3058.98,27530.82,1,0,1,UPI,None,1,0
DN705954,PrimeCars,GBR,Direct,Van,2025-05-26,2025,July,39,4,3118.24,12472.96,2,3,0,Credit Card,Silver,1,0
DN705955,RoadKing,IND,Online TA,Sedan,2023-10-21,2024,January,93,5,3065.45,15327.25,4,0,1,UPI,Silver,1,1
DN705956,PrimeCars,DEU,Offline TA/TO,Hatchback,2025-10-04,2025,October,12,2,1444.06,2888.12,2,0,0,Corporate Billing,None,0,0
DN705957,CityWheels,THA,Online TA,Hatchback,2025-04-18,2025,June,65,3,1691.92,5075.76,2,0,0,Credit Card,None,0,0
DN705958,DriveNow,ARE,Corporate,Premium SUV,2026-01-27,2026,February,17,7,5524.75,38673.25,3,0,0,UPI,Gold,0,1
DN705959,RoadKing,ZAF,Direct,Sedan,2026-04-19,2026,June,52,1,2801.71,2801.71,3,1,0,Corporate Billing,None,0,1
DN705960,CityWheels,GBR,Online TA,Hatchback,2024-04-28,2024,July,74,3,2099.46,6298.38,2,3,0,Corporate Billing,None,1,0
DN705961,RoadKing,ZAF,Offline TA/TO,Sedan,2025-10-11,2025,December,65,2,2066.52,4133.04,5,2,1,UPI,None,0,0
DN705962,CityWheels,JPN,Online TA,Hatchback,2026-07-01,2026,July,18,3,1633.95,4901.85,5,0,0,Credit Card,None,0,0
DN705963,DriveNow,JPN,Direct,Van,2024-06-05,2024,June,11,1,3364.23,3364.23,3,0,0,UPI,Silver,1,0
DN705964,PrimeCars,AUS,Offline TA/TO,Sedan,2026-05-04,2026,July,74,9,2782.45,25042.05,2,0,0,Credit Card,None,0,1
DN705965,CityWheels,GBR,Corporate,Hatchback,2024-10-10,2024,October,6,7,1483.78,10386.46,1,0,0,Cash,None,0,0
DN705966,DriveNow,SGP,Direct,Sedan,2025-03-22,2025,June,94,3,2007.5,6022.5,5,0,0,Debit Card,Gold,0,0
DN705967,PrimeCars,DEU,Online TA,Luxury,2025-01-08,2025,March,78,9,7009.2,63082.8,1,0,1,Credit Card,None,0,1
DN705968,RoadKing,MYS,Online TA,Luxury,2025-06-06,2025,July,28,2,9427.51,18855.02,2,2,0,Credit Card,Gold,0,0
DN705969,CityWheels,IND,Direct,Van,2024-03-01,2024,August,169,2,3773.38,7546.76,3,0,0,Debit Card,None,0,0
DN705970,PrimeCars,IND,Online TA,SUV,2026-12-02,2026,December,6,2,2886.4,5772.8,2,0,0,Cash,Gold,0,0
DN705971,CityWheels,SGP,Corporate,SUV,2025-05-22,2025,June,28,6,2641.4,15848.4,1,1,0,Corporate Billing,None,0,0
DN705972,EcoRent,IND,Online TA,Hatchback,2026-07-14,2026,August,31,6,1424.05,8544.3,3,1,0,Credit Card,None,0,0
DN705973,EcoRent,GBR,Direct,SUV,2025-12-01,2025,December,27,9,2918.24,26264.16,3,3,0,Credit Card,None,0,0
DN705974,EcoRent,DEU,Offline TA/TO,Premium SUV,2025-09-18,2025,September,1,8,4281.57,34252.56,2,1,0,Credit Card,Platinum,0,0
DN705975,EcoRent,MYS,Direct,Hatchback,2025-08-24,2025,September,23,4,2090.5,8362.0,2,1,0,Cash,None,0,0
DN705976,DriveNow,THA,Offline TA/TO,Hatchback,2025-12-17,2025,December,11,1,1582.19,1582.19,4,0,0,Debit Card,Gold,0,0
DN705977,RoadKing,MYS,Online TA,SUV,2025-04-08,2025,May,47,4,4024.27,16097.08,1,0,0,UPI,Silver,0,1
DN705978,DriveNow,SGP,Direct,SUV,2023-10-25,2024,March,131,2,3774.25,7548.5,3,0,1,Debit Card,None,0,0
DN705979,DriveNow,ZAF,Direct,Hatchback,2024-12-09,2025,January,37,1,1712.23,1712.23,2,0,0,Credit Card,None,0,0
DN705980,RoadKing,IND,Offline TA/TO,SUV,2026-01-15,2026,February,38,5,3883.17,19415.85,2,0,0,Credit Card,None,0,0
DN705981,RoadKing,DEU,Offline TA/TO,Premium SUV,2025-04-19,2025,August,106,10,3673.68,36736.8,4,0,1,Corporate Billing,None,0,0
DN705982,RoadKing,IND,Online TA,Sedan,2026-02-16,2026,May,81,5,2444.81,12224.05,1,0,0,Credit Card,Gold,0,0
DN705983,DriveNow,SGP,Corporate,Hatchback,2025-03-18,2025,June,75,9,1014.58,9131.22,3,0,0,Corporate Billing,None,0,0
DN705984,EcoRent,THA,Online TA,Hatchback,2025-03-03,2025,March,1,3,2323.08,6969.24,3,0,0,Corporate Billing,Silver,0,0
DN705985,PrimeCars,SGP,Offline TA/TO,Van,2023-11-17,2024,February,102,4,3459.72,13838.88,1,1,1,UPI,Silver,0,0
DN705986,CityWheels,IND,Direct,Sedan,2023-12-02,2024,March,91,3,2043.72,6131.16,2,0,0,UPI,None,0,0
DN705987,CityWheels,FRA,Online TA,Sedan,2025-05-19,2025,June,28,9,2251.84,20266.56,2,0,0,Corporate Billing,None,0,0
DN705988,CityWheels,USA,Online TA,Hatchback,2025-02-16,2025,April,67,7,1691.81,11842.67,1,0,0,Credit Card,None,1,0
DN705989,EcoRent,FRA,Corporate,Sedan,2025-11-17,2025,November,3,1,2386.58,2386.58,2,0,0,Credit Card,None,0,0
DN705990,EcoRent,DEU,Direct,SUV,2024-08-15,2025,January,140,1,4947.14,4947.14,2,0,0,Credit Card,None,0,0
DN705991,RoadKing,ARE,Offline TA/TO,Sedan,2026-04-17,2026,June,60,4,1627.46,6509.84,3,0,0,UPI,Platinum,0,0
DN705992,RoadKing,JPN,Direct,Sedan,2025-08-04,2025,October,80,3,1660.71,4982.13,2,0,0,Corporate Billing,Platinum,0,0
DN705993,CityWheels,IND,Direct,Sedan,2025-06-19,2025,August,52,4,1997.08,7988.32,2,0,0,Credit Card,Silver,0,0
DN705994,PrimeCars,MYS,Online TA,SUV,2025-09-06,2025,September,13,3,2645.58,7936.74,2,0,0,Credit Card,Gold,0,0
DN705995,CityWheels,IND,Corporate,Premium SUV,2025-05-12,2025,July,70,4,3757.67,15030.68,2,0,0,Debit Card,None,0,0
DN705996,DriveNow,GBR,Offline TA/TO,Sedan,2026-10-16,2026,November,26,3,2198.3,6594.9,3,0,0,Corporate Billing,Gold,0,0
DN705997,EcoRent,USA,Online TA,Van,2026-11-26,2026,December,23,7,2680.67,18764.69,1,3,0,Cash,None,1,1
DN705998,DriveNow,MYS,Corporate,Premium SUV,2025-04-03,2025,May,47,3,4191.95,12575.85,3,2,0,Cash,None,0,0
DN705999,CityWheels,FRA,Offline TA/TO,Hatchback,2026-01-11,2026,March,75,6,1445.63,8673.78,5,0,1,Debit Card,Gold,1,0
DN706000,RoadKing,IND,Online TA,Hatchback,2025-05-17,2025,July,46,7,2010.36,14072.52,1,2,0,Cash,None,0,0
DN706001,RoadKing,FRA,Offline TA/TO,Sedan,2024-06-30,2024,August,52,5,2518.04,12590.2,1,0,0,UPI,Silver,1,1
DN706002,PrimeCars,THA,Online TA,SUV,2024-04-26,2024,July,85,4,3261.75,13047.0,1,2,1,UPI,Silver,0,0
DN706003,DriveNow,JPN,Online TA,Hatchback,2025-04-17,2025,June,57,7,1997.72,13984.04,1,1,1,Corporate Billing,None,0,1
DN706004,CityWheels,IND,Direct,Premium SUV,2023-11-28,2024,January,38,6,5806.25,34837.5,3,0,0,UPI,Platinum,1,0
DN706005,PrimeCars,IND,Direct,Hatchback,2026-02-17,2026,June,111,2,1468.73,2937.46,2,0,0,Cash,Platinum,0,0
DN706006,EcoRent,IND,Offline TA/TO,Sedan,2026-07-01,2026,July,2,5,2134.75,10673.75,2,0,0,Debit Card,None,0,0
DN706007,DriveNow,THA,Corporate,SUV,2023-11-09,2024,January,62,7,3504.4,24530.8,2,0,0,Cash,None,0,1
DN706008,EcoRent,THA,Offline TA/TO,SUV,2025-05-23,2025,June,16,4,2936.75,11747.0,3,1,0,Cash,None,0,0
DN706009,PrimeCars,IND,Online TA,Luxury,2025-04-01,2025,April,1,5,7273.02,36365.1,2,0,0,Cash,None,0,1
DN706010,EcoRent,AUS,Direct,Hatchback,2024-05-20,2024,June,32,2,1608.79,3217.58,1,0,0,Corporate Billing,None,0,0
DN706011,EcoRent,MYS,Direct,SUV,2025-11-30,2026,February,81,7,4089.18,28624.26,4,0,0,Credit Card,Platinum,0,0
DN706012,CityWheels,FRA,Corporate,SUV,2026-02-27,2026,April,39,2,2907.38,5814.76,2,0,0,Credit Card,None,0,0
DN706013,DriveNow,SGP,Direct,SUV,2025-11-03,2025,November,16,2,2926.71,5853.42,1,0,0,Credit Card,None,0,0
DN706014,DriveNow,MYS,Direct,Premium SUV,2025-10-19,2026,February,115,3,3559.88,10679.64,2,0,0,Credit Card,None,0,0
DN706015,RoadKing,USA,Online TA,SUV,2026-07-07,2026,August,43,11,3097.02,34067.22,2,0,1,Corporate Billing,Platinum,1,0
DN706016,RoadKing,USA,Direct,Sedan,2026-09-04,2026,October,49,9,2719.09,24471.81,2,0,1,Credit Card,None,0,0
DN706017,CityWheels,THA,Online TA,Premium SUV,2024-08-04,2024,November,91,1,3821.98,3821.98,3,0,1,Credit Card,Gold,0,0
DN706018,RoadKing,DEU,Offline TA/TO,Premium SUV,2025-09-22,2025,December,96,3,5095.68,15287.04,3,0,0,Cash,None,0,0
DN706019,CityWheels,IND,Online TA,Sedan,2025-11-21,2025,November,6,9,2376.65,21389.85,2,0,0,Corporate Billing,Gold,0,0
DN706020,RoadKing,IND,Offline TA/TO,SUV,2024-11-06,2025,March,119,3,2763.44,8290.32,1,0,0,UPI,None,0,1
DN706021,CityWheels,JPN,Corporate,SUV,2024-06-18,2024,July,28,10,3009.0,30090.0,1,0,0,UPI,None,0,0
DN706022,DriveNow,THA,Online TA,Sedan,2024-02-13,2024,June,117,7,2066.57,14465.99,2,0,0,Credit Card,None,1,0
DN706023,DriveNow,IND,Online TA,Sedan,2025-06-07,2025,June,20,4,2694.98,10779.92,1,0,0,Corporate Billing,None,0,1
DN706024,DriveNow,MYS,Direct,Sedan,2025-10-16,2025,November,31,5,2141.72,10708.6,5,0,1,UPI,Gold,0,0
DN706025,DriveNow,USA,Direct,Hatchback,2025-01-13,2025,March,70,4,1966.77,7867.08,2,0,0,Debit Card,Gold,0,0
DN706026,DriveNow,GBR,Online TA,Van,2024-01-06,2024,February,47,3,2904.1,8712.3,1,0,0,Debit Card,Silver,1,0
DN706027,DriveNow,ARE,Online TA,SUV,2026-08-13,2026,August,8,9,2450.08,22050.72,2,0,0,Debit Card,None,0,1
DN706028,DriveNow,ARE,Online TA,SUV,2025-05-17,2025,July,54,7,3490.88,24436.16,2,0,0,Cash,Silver,0,0
DN706029,EcoRent,JPN,Offline TA/TO,Sedan,2025-05-28,2025,July,43,8,1720.66,13765.28,1,0,0,UPI,Platinum,0,1
DN706030,DriveNow,SGP,Corporate,Sedan,2026-03-25,2026,May,40,5,2321.02,11605.1,3,0,0,Credit Card,Silver,0,0
DN706031,CityWheels,DEU,Online TA,Premium SUV,2025-07-07,2025,July,13,8,5355.26,42842.08,3,1,0,UPI,None,0,1
DN706032,RoadKing,IND,Online TA,Hatchback,2025-04-07,2025,May,40,5,1551.35,7756.75,2,0,0,Debit Card,None,0,0
DN706033,PrimeCars,ARE,Offline TA/TO,Hatchback,2024-05-24,2024,August,87,1,1859.31,1859.31,2,0,1,Credit Card,None,1,0
DN706034,RoadKing,ARE,Direct,Van,2024-03-18,2024,May,65,2,4567.16,9134.32,2,0,0,UPI,Platinum,0,0
DN706035,EcoRent,SGP,Direct,Premium SUV,2025-04-12,2025,June,69,3,5155.0,15465.0,2,0,0,Cash,None,0,1
DN706036,PrimeCars,DEU,Direct,SUV,2024-11-12,2024,December,42,5,2962.78,14813.9,2,0,0,Credit Card,None,0,1
DN706037,EcoRent,IND,Corporate,Van,2025-04-26,2025,May,29,2,4278.76,8557.52,2,0,0,Debit Card,None,0,0
DN706038,EcoRent,USA,Online TA,Sedan,2025-10-12,2025,December,60,2,1506.7,3013.4,2,0,0,Credit Card,None,0,0
DN706039,EcoRent,USA,Loyalty Club,Premium SUV,2024-04-26,2024,June,46,2,3087.8,6175.6,2,0,0,Credit Card,Silver,0,0
DN706040,RoadKing,ARE,Corporate,Luxury,2024-03-10,2024,April,48,3,9567.65,28702.95,5,0,0,UPI,None,0,0
DN706041,PrimeCars,IND,Corporate,SUV,2024-02-13,2024,March,21,4,2691.37,10765.48,2,0,0,Credit Card,None,0,0
DN706042,PrimeCars,DEU,Online TA,Hatchback,2023-10-16,2024,February,128,2,1288.45,2576.9,2,0,1,UPI,Silver,0,0
DN706043,CityWheels,GBR,Online TA,SUV,2024-10-14,2025,February,137,11,1949.93,21449.23,3,0,0,UPI,None,0,0
DN706044,PrimeCars,GBR,Corporate,SUV,2024-08-06,2024,August,2,2,2914.57,5829.14,2,0,0,Corporate Billing,Silver,0,0
DN706045,DriveNow,IND,Direct,Van,2026-05-30,2026,August,65,7,4675.34,32727.38,2,0,0,Corporate Billing,None,1,1
DN706046,RoadKing,SGP,Online TA,Hatchback,2025-07-03,2025,September,67,6,1941.53,11649.18,2,3,1,Debit Card,Silver,0,1
DN706047,DriveNow,ARE,Online TA,SUV,2024-01-15,2024,March,62,3,4063.19,12189.57,3,0,0,Debit Card,None,0,0
DN706048,PrimeCars,IND,Online TA,SUV,2024-03-09,2024,March,8,9,3101.32,27911.88,2,0,1,Debit Card,Gold,0,0
DN706049,EcoRent,IND,Online TA,Premium SUV,2025-06-17,2025,September,82,3,6413.58,19240.74,2,3,1,UPI,None,0,0
DN706050,PrimeCars,JPN,Offline TA/TO,Luxury,2025-04-19,2025,June,58,10,8474.1,84741.0,2,0,0,Debit Card,Gold,0,0
DN706051,EcoRent,IND,Corporate,Hatchback,2025-01-08,2025,March,59,7,1791.4,12539.8,1,0,0,Credit Card,Silver,0,0
DN706052,DriveNow,AUS,Online TA,SUV,2025-01-23,2025,March,39,11,3428.9,37717.9,1,2,0,Credit Card,None,0,0
DN706053,RoadKing,ARE,Direct,Sedan,2026-03-03,2026,April,43,7,2350.51,16453.57,1,0,0,Debit Card,Silver,0,0
DN706054,RoadKing,IND,Direct,Van,2026-10-10,2026,December,77,5,4667.83,23339.15,2,0,0,Credit Card,Platinum,0,0
DN706055,CityWheels,GBR,Online TA,SUV,2025-10-09,2025,October,3,4,4075.18,16300.72,2,0,0,UPI,None,0,0
DN706056,CityWheels,ARE,Corporate,Sedan,2025-03-20,2025,March,8,7,2346.79,16427.53,2,0,0,Credit Card,Silver,0,0
DN706057,RoadKing,AUS,Direct,Hatchback,2023-12-20,2024,January,34,4,1488.83,5955.32,4,0,0,Credit Card,Silver,0,0
DN706058,EcoRent,IND,Online TA,SUV,2025-08-04,2025,September,46,4,3390.72,13562.88,5,0,0,UPI,None,1,0
DN706059,DriveNow,ARE,Online TA,Sedan,2025-02-24,2025,May,85,3,2390.92,7172.76,1,0,0,Credit Card,None,0,0
DN706060,EcoRent,FRA,Loyalty Club,Hatchback,2024-06-30,2024,July,5,7,1756.54,12295.78,3,1,0,Corporate Billing,Gold,0,1
DN706061,PrimeCars,IND,Direct,Sedan,2026-06-09,2026,June,15,2,2297.0,4594.0,2,0,0,Debit Card,Silver,0,1
DN706062,PrimeCars,FRA,Online TA,SUV,2025-10-27,2026,January,91,14,2911.66,40763.24,5,0,1,Credit Card,None,0,0
DN706063,DriveNow,GBR,Direct,Sedan,2024-02-07,2024,April,62,5,2793.7,13968.5,2,0,0,Credit Card,Silver,0,1
DN706064,CityWheels,IND,Online TA,Van,2025-07-29,2025,November,98,2,4482.35,8964.7,2,1,0,Credit Card,Silver,0,0
DN706065,EcoRent,GBR,Corporate,Premium SUV,2025-10-22,2025,December,58,4,7050.85,28203.4,3,0,1,Credit Card,Platinum,0,1
DN706066,EcoRent,ZAF,Online TA,SUV,2024-07-09,2024,October,93,3,2707.13,8121.39,3,3,0,UPI,None,0,1
DN706067,DriveNow,AUS,Online TA,Hatchback,2024-02-23,2024,April,43,11,1292.73,14220.03,1,0,0,Debit Card,None,1,0
DN706068,CityWheels,USA,Corporate,Premium SUV,2026-03-26,2026,June,80,10,5502.67,55026.7,2,0,0,Credit Card,None,0,0
DN706069,DriveNow,DEU,Online TA,Sedan,2026-04-10,2026,July,86,9,2530.89,22778.01,2,0,1,Debit Card,None,1,0
DN706070,EcoRent,ZAF,Direct,Sedan,2025-04-21,2025,May,12,6,2204.9,13229.4,3,0,0,Corporate Billing,None,1,0
DN706071,EcoRent,IND,Corporate,Luxury,2025-12-17,2025,December,8,2,9520.31,19040.62,3,0,0,UPI,None,0,0
DN706072,EcoRent,IND,Online TA,SUV,2025-07-01,2025,July,3,2,3602.11,7204.22,2,0,0,Corporate Billing,None,0,0
DN706073,RoadKing,AUS,Loyalty Club,Hatchback,2025-04-19,2025,August,105,1,1469.73,1469.73,3,0,0,UPI,Silver,1,0
DN706074,DriveNow,AUS,Corporate,SUV,2025-06-21,2025,October,121,1,3605.52,3605.52,2,0,0,Credit Card,Gold,0,1
DN706075,EcoRent,SGP,Corporate,Hatchback,2025-05-01,2025,May,6,2,1964.65,3929.3,4,0,0,Corporate Billing,None,0,0
DN706076,EcoRent,USA,Corporate,Sedan,2025-01-14,2025,May,117,7,2750.34,19252.38,1,0,0,UPI,None,0,0
DN706077,RoadKing,ZAF,Corporate,Van,2026-08-08,2026,September,35,6,3713.0,22278.0,3,0,0,UPI,Silver,0,0
DN706078,PrimeCars,ARE,Online TA,Luxury,2024-01-13,2024,March,49,9,8225.05,74025.45,2,2,0,Credit Card,None,0,0
DN706079,RoadKing,ARE,Corporate,Van,2025-04-28,2025,May,28,13,3866.34,50262.42,2,0,0,Cash,Gold,0,1
DN706080,RoadKing,SGP,Direct,Hatchback,2025-05-08,2025,July,56,8,1567.26,12538.08,2,0,0,Credit Card,Silver,0,0
DN706081,DriveNow,MYS,Corporate,SUV,2025-04-25,2025,May,28,9,3288.51,29596.59,1,0,0,Credit Card,Platinum,0,0
DN706082,RoadKing,IND,Direct,SUV,2024-11-03,2024,December,45,5,3049.97,15249.85,3,0,1,Cash,None,1,0
DN706083,CityWheels,FRA,Direct,Hatchback,2025-05-29,2025,August,91,10,1039.38,10393.8,4,0,0,Credit Card,Gold,1,0
DN706084,PrimeCars,THA,Loyalty Club,Van,2024-05-17,2024,May,4,7,3602.07,25214.49,1,0,0,Credit Card,None,0,0
DN706085,PrimeCars,ARE,Corporate,Sedan,2024-10-22,2025,January,83,10,2797.86,27978.6,3,1,0,Debit Card,None,1,0
DN706086,PrimeCars,USA,Corporate,Hatchback,2026-02-24,2026,March,6,2,1600.44,3200.88,5,0,0,UPI,Gold,1,1
DN706087,DriveNow,IND,Direct,Sedan,2024-03-11,2024,June,85,6,3158.9,18953.4,5,2,1,UPI,Gold,0,0
DN706088,RoadKing,IND,Direct,SUV,2024-06-02,2024,August,62,4,3779.2,15116.8,1,0,0,UPI,None,0,0
DN706089,CityWheels,GBR,Offline TA/TO,Premium SUV,2025-03-02,2025,May,65,6,4727.59,28365.54,1,0,0,Credit Card,Gold,1,0
DN706090,RoadKing,ZAF,Corporate,Sedan,2026-10-29,2026,November,10,2,1980.17,3960.34,1,0,0,UPI,None,0,0
DN706091,PrimeCars,IND,Online TA,Sedan,2024-07-08,2024,November,122,2,2619.95,5239.9,2,0,1,Debit Card,None,0,0
DN706092,CityWheels,IND,Direct,Sedan,2024-12-31,2025,January,5,8,2218.05,17744.4,1,2,0,Credit Card,None,0,1
DN706093,PrimeCars,IND,Direct,Premium SUV,2026-04-21,2026,May,17,7,5446.7,38126.9,4,0,0,Credit Card,Silver,0,0
DN706094,CityWheels,AUS,Corporate,SUV,2024-05-17,2024,May,6,2,3475.89,6951.78,3,1,0,Corporate Billing,None,1,0
DN706095,DriveNow,MYS,Offline TA/TO,Sedan,2025-03-21,2025,June,73,4,2190.48,8761.92,1,0,0,Debit Card,None,0,0
DN706096,RoadKing,GBR,Corporate,Sedan,2024-07-28,2024,November,114,5,2794.9,13974.5,2,0,0,Corporate Billing,Silver,0,0
DN706097,PrimeCars,IND,Offline TA/TO,Hatchback,2026-06-08,2026,August,64,5,1248.65,6243.25,2,0,0,Debit Card,None,0,0
DN706098,DriveNow,USA,Online TA,Sedan,2026-03-24,2026,May,42,6,2729.48,16376.88,2,0,0,Credit Card,None,0,0
DN706099,CityWheels,MYS,Loyalty Club,Sedan,2024-12-16,2025,January,29,1,2435.69,2435.69,3,0,0,Credit Card,None,0,0
DN706100,DriveNow,ZAF,Online TA,Van,2024-11-21,2024,December,10,2,4404.58,8809.16,1,0,0,Corporate Billing,None,0,0
DN706101,PrimeCars,IND,Online TA,SUV,2025-04-21,2025,July,80,7,3357.13,23499.91,1,0,1,Corporate Billing,Gold,0,0
DN706102,EcoRent,IND,Corporate,Sedan,2026-07-26,2026,September,53,2,2265.39,4530.78,2,2,0,Credit Card,None,1,0
DN706103,PrimeCars,AUS,Direct,Van,2026-04-04,2026,April,3,4,3338.38,13353.52,2,0,0,Corporate Billing,Gold,0,0
DN706104,DriveNow,FRA,Online TA,Hatchback,2026-11-08,2026,November,2,11,1176.08,12936.88,2,0,1,Credit Card,None,0,0
DN706105,CityWheels,IND,Corporate,Hatchback,2024-10-25,2024,November,12,5,1696.7,8483.5,4,0,0,Corporate Billing,None,0,0
DN706106,CityWheels,MYS,Offline TA/TO,Hatchback,2024-02-24,2024,April,40,8,1179.69,9437.52,1,2,0,UPI,Gold,0,0
DN706107,EcoRent,IND,Online TA,Premium SUV,2025-05-27,2025,June,30,3,4400.47,13201.41,4,0,0,Cash,Gold,1,0
DN706108,CityWheels,IND,Online TA,Sedan,2023-11-08,2024,January,54,10,2506.12,25061.2,1,0,0,Corporate Billing,None,1,0
DN706109,CityWheels,USA,Offline TA/TO,Sedan,2025-02-19,2025,March,21,10,2607.14,26071.4,2,0,1,Credit Card,Silver,0,0
DN706110,EcoRent,USA,Corporate,Van,2024-11-14,2024,December,17,6,4205.34,25232.04,3,0,0,Credit Card,Silver,0,1
DN706111,RoadKing,AUS,Offline TA/TO,Premium SUV,2025-11-10,2025,December,34,4,5373.45,21493.8,1,0,1,Corporate Billing,Silver,0,0
DN706112,EcoRent,DEU,Corporate,Hatchback,2024-02-21,2024,April,65,3,1654.46,4963.38,2,0,0,Credit Card,Platinum,0,0
DN706113,DriveNow,IND,Corporate,Sedan,2026-03-29,2026,April,20,6,2713.68,16282.08,1,0,0,Debit Card,Silver,0,0
DN706114,DriveNow,USA,Offline TA/TO,Premium SUV,2025-06-26,2025,September,89,4,4831.22,19324.88,2,0,0,Credit Card,None,1,1
DN706115,DriveNow,FRA,Corporate,Hatchback,2026-10-03,2026,October,6,6,1476.5,8859.0,2,1,0,UPI,Silver,0,0
DN706116,CityWheels,IND,Offline TA/TO,Hatchback,2026-04-29,2026,June,37,5,1932.56,9662.8,2,0,1,Corporate Billing,None,0,0
DN706117,PrimeCars,SGP,Offline TA/TO,Sedan,2024-10-15,2025,January,86,8,3381.25,27050.0,2,2,0,Credit Card,Silver,0,0
DN706118,CityWheels,IND,Online TA,Luxury,2025-07-05,2025,October,107,3,8199.5,24598.5,3,0,0,Corporate Billing,None,0,1
DN706119,RoadKing,GBR,Offline TA/TO,Hatchback,2026-07-21,2026,November,129,9,1300.61,11705.49,1,0,0,Debit Card,None,0,0
DN706120,DriveNow,GBR,Corporate,Luxury,2024-06-11,2024,August,74,1,7301.72,7301.72,2,0,0,Cash,Silver,0,0
DN706121,PrimeCars,GBR,Corporate,Premium SUV,2026-03-28,2026,June,69,6,5570.82,33424.92,1,2,0,Credit Card,None,0,0
DN706122,DriveNow,JPN,Loyalty Club,Hatchback,2025-08-10,2025,September,45,7,1798.33,12588.31,2,2,0,Corporate Billing,None,0,1
DN706123,PrimeCars,SGP,Online TA,Sedan,2026-07-05,2026,October,107,3,2713.93,8141.79,2,2,0,Credit Card,Silver,0,1
DN706124,EcoRent,IND,Direct,Sedan,2024-10-03,2024,October,9,7,2415.51,16908.57,1,1,0,Debit Card,None,1,0
DN706125,DriveNow,FRA,Direct,Sedan,2025-07-29,2025,September,58,12,2140.99,25691.88,2,3,1,Debit Card,None,0,1
DN706126,PrimeCars,FRA,Corporate,Van,2026-06-15,2026,June,7,3,4014.53,12043.59,2,0,0,Credit Card,None,0,0
DN706127,DriveNow,ARE,Online TA,SUV,2025-02-13,2025,May,100,1,3117.44,3117.44,1,0,1,Credit Card,None,0,1
DN706128,PrimeCars,IND,Offline TA/TO,SUV,2025-12-19,2025,December,9,7,3264.42,22850.94,2,0,0,Credit Card,Gold,0,0
DN706129,PrimeCars,USA,Online TA,Sedan,2025-04-30,2025,June,34,3,2262.38,6787.14,3,1,0,Debit Card,None,0,0
DN706130,EcoRent,IND,Online TA,Sedan,2024-05-14,2024,June,34,6,2462.64,14775.84,1,1,1,Corporate Billing,None,0,0
DN706131,CityWheels,USA,Loyalty Club,Premium SUV,2026-03-20,2026,April,23,6,5695.16,34170.96,1,0,0,Cash,Silver,0,0
DN706132,CityWheels,ARE,Corporate,Van,2025-10-31,2025,December,54,11,3916.32,43079.52,4,2,0,UPI,None,0,0
DN706133,RoadKing,SGP,Online TA,Luxury,2026-03-01,2026,March,2,3,10257.86,30773.58,4,0,0,Cash,None,1,0
DN706134,DriveNow,AUS,Online TA,Hatchback,2025-06-30,2025,September,85,9,1797.39,16176.51,3,0,0,UPI,Platinum,0,1
DN706135,EcoRent,IND,Direct,SUV,2024-03-09,2024,April,43,11,3442.8,37870.8,3,0,0,Cash,None,1,0
DN706136,CityWheels,GBR,Direct,Sedan,2023-12-29,2024,May,131,5,1760.21,8801.05,1,0,0,Credit Card,Silver,0,1
DN706137,EcoRent,SGP,Direct,Luxury,2025-10-12,2026,January,102,2,7940.88,15881.76,2,0,0,Cash,Silver,1,1
DN706138,DriveNow,ARE,Direct,Hatchback,2025-12-24,2026,January,35,2,1174.29,2348.58,3,0,0,Credit Card,Silver,0,0
DN706139,EcoRent,ARE,Loyalty Club,Sedan,2024-04-05,2024,June,80,5,1830.59,9152.95,3,1,0,UPI,Silver,0,1
DN706140,DriveNow,THA,Online TA,Sedan,2024-08-30,2024,September,27,2,1769.61,3539.22,2,0,0,UPI,Gold,0,1
